ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
746803844271354,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-30,"California Department of Public Health","El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.","Qué hay en tus drogas.,Qué hay en tus drogas.,Epidemia de sobredosis","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo","lower_bound: 60000, upper_bound: 69999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.004578},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003162},{""age"":""25-34"",""gender"":""female"",""percentage"":0.132122},{""age"":""25-34"",""gender"":""male"",""percentage"":0.42174},{""age"":""35-44"",""gender"":""male"",""percentage"":0.337017},{""age"":""35-44"",""gender"":""female"",""percentage"":0.101381}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",es
424849543630483,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-30,"California Department of Public Health","El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.","Qué hay en tus drogas.,Qué hay en tus drogas.,Epidemia de sobredosis","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo","lower_bound: 100000, upper_bound: 124999","lower_bound: 300, upper_bound: 399",USD,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.003347},{""age"":""25-34"",""gender"":""female"",""percentage"":0.241668},{""age"":""35-44"",""gender"":""male"",""percentage"":0.253688},{""age"":""25-34"",""gender"":""male"",""percentage"":0.304956},{""age"":""35-44"",""gender"":""female"",""percentage"":0.193474},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002868}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",es
426219063698454,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-30,"California Department of Public Health","Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.","Epidemia de sobredosis,Epidemia de sobredosis,Epidemia de sobredosis","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Qué hay en tus drogas.,Qué hay en tus drogas.,Qué hay en tus drogas.","lower_bound: 400000, upper_bound: 449999","lower_bound: 1000, upper_bound: 1499",USD,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00776},{""age"":""35-44"",""gender"":""female"",""percentage"":0.060455},{""age"":""35-44"",""gender"":""male"",""percentage"":0.126562},{""age"":""25-34"",""gender"":""female"",""percentage"":0.267407},{""age"":""25-34"",""gender"":""male"",""percentage"":0.536295},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001521}","{""region"":""Arizona"",""percentage"":3.0e-6},{""region"":""California"",""percentage"":0.999997}",instagram,"lower_bound: 1000001",es
986987679193559,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-30,"California Department of Public Health","El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.","Qué hay en tus drogas.,Qué hay en tus drogas.,Epidemia de sobredosis","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo","lower_bound: 60000, upper_bound: 69999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003121},{""age"":""35-44"",""gender"":""female"",""percentage"":0.186265},{""age"":""25-34"",""gender"":""male"",""percentage"":0.338889},{""age"":""25-34"",""gender"":""female"",""percentage"":0.197325},{""age"":""35-44"",""gender"":""male"",""percentage"":0.270765},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.003635}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",es
1665359027640000,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-30,"California Department of Public Health","Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.","Epidemia de sobredosis,Epidemia de sobredosis,Epidemia de sobredosis","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Qué hay en tus drogas.,Qué hay en tus drogas.,Qué hay en tus drogas.","lower_bound: 400000, upper_bound: 449999","lower_bound: 1000, upper_bound: 1499",USD,"{""age"":""25-34"",""gender"":""male"",""percentage"":0.533596},{""age"":""25-34"",""gender"":""female"",""percentage"":0.250872},{""age"":""35-44"",""gender"":""male"",""percentage"":0.143728},{""age"":""35-44"",""gender"":""female"",""percentage"":0.063148},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001628},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.007028}","{""region"":""California"",""percentage"":1}",instagram,"lower_bound: 1000001",es
1774516839706674,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-30,"California Department of Public Health","Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.","Epidemia de sobredosis,Epidemia de sobredosis,Epidemia de sobredosis","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Qué hay en tus drogas.,Qué hay en tus drogas.,Qué hay en tus drogas.","lower_bound: 200000, upper_bound: 249999","lower_bound: 500, upper_bound: 599",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.059222},{""age"":""25-34"",""gender"":""male"",""percentage"":0.588236},{""age"":""35-44"",""gender"":""male"",""percentage"":0.157047},{""age"":""25-34"",""gender"":""female"",""percentage"":0.188611},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001537},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.005346}","{""region"":""California"",""percentage"":1}",instagram,"lower_bound: 1000001",es
322757807507248,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-30,"California Department of Public Health","El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.","Qué hay en tus drogas.,Qué hay en tus drogas.,Epidemia de sobredosis","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo","lower_bound: 60000, upper_bound: 69999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""25-34"",""gender"":""female"",""percentage"":0.149908},{""age"":""35-44"",""gender"":""female"",""percentage"":0.16017},{""age"":""25-34"",""gender"":""male"",""percentage"":0.366309},{""age"":""35-44"",""gender"":""male"",""percentage"":0.31701},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.003677},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002927}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",es
840809114543282,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-30,"California Department of Public Health","Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.","Epidemia de sobredosis,Epidemia de sobredosis,Epidemia de sobredosis","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Qué hay en tus drogas.,Qué hay en tus drogas.,Qué hay en tus drogas.","lower_bound: 45000, upper_bound: 49999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.063707},{""age"":""25-34"",""gender"":""male"",""percentage"":0.540686},{""age"":""25-34"",""gender"":""female"",""percentage"":0.231176},{""age"":""35-44"",""gender"":""male"",""percentage"":0.156218},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.006571},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001643}","{""region"":""California"",""percentage"":1}",instagram,"lower_bound: 1000001",es
970910297548594,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-30,"California Department of Public Health","El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.","Qué hay en tus drogas.,Qué hay en tus drogas.,Epidemia de sobredosis","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo","lower_bound: 500000, upper_bound: 599999","lower_bound: 1000, upper_bound: 1499",USD,"{""age"":""55-64"",""gender"":""male"",""percentage"":0.162096},{""age"":""25-34"",""gender"":""female"",""percentage"":0.014469},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00033},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.0016},{""age"":""18-24"",""gender"":""female"",""percentage"":0.005138},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001851},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001938},{""age"":""18-24"",""gender"":""male"",""percentage"":0.009992},{""age"":""45-54"",""gender"":""male"",""percentage"":0.15732},{""age"":""55-64"",""gender"":""female"",""percentage"":0.114554},{""age"":""25-34"",""gender"":""male"",""percentage"":0.026089},{""age"":""35-44"",""gender"":""female"",""percentage"":0.074585},{""age"":""65+"",""gender"":""female"",""percentage"":0.099251},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002236},{""age"":""45-54"",""gender"":""female"",""percentage"":0.106931},{""age"":""65+"",""gender"":""male"",""percentage"":0.112404},{""age"":""35-44"",""gender"":""male"",""percentage"":0.109031},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000185}","{""region"":""California"",""percentage"":1}",facebook,"lower_bound: 1000001",es
1182452616004395,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-30,"California Department of Public Health","El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.","Qué hay en tus drogas.,Qué hay en tus drogas.,Epidemia de sobredosis","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo","lower_bound: 200000, upper_bound: 249999","lower_bound: 600, upper_bound: 699",USD,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.003423},{""age"":""25-34"",""gender"":""female"",""percentage"":0.199172},{""age"":""25-34"",""gender"":""male"",""percentage"":0.381018},{""age"":""35-44"",""gender"":""female"",""percentage"":0.149997},{""age"":""35-44"",""gender"":""male"",""percentage"":0.264159},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002232}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",es
877524221056302,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-29,"California Department of Public Health","Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.","Epidemia de sobredosis,Epidemia de sobredosis,Epidemia de sobredosis","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Qué hay en tus drogas.,Qué hay en tus drogas.,Qué hay en tus drogas.","lower_bound: 400000, upper_bound: 449999","lower_bound: 1000, upper_bound: 1499",USD,"{""age"":""25-34"",""gender"":""female"",""percentage"":0.237383},{""age"":""25-34"",""gender"":""male"",""percentage"":0.562022},{""age"":""35-44"",""gender"":""female"",""percentage"":0.054267},{""age"":""35-44"",""gender"":""male"",""percentage"":0.136248},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.008283},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001797}","{""region"":""California"",""percentage"":1}",instagram,"lower_bound: 1000001",es
2004127196655830,94999047581,"California Department of Public Health",2024-05-06,2024-05-08,2024-06-29,"California Department of Public Health","Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.","Epidemia de sobredosis,Epidemia de sobredosis,Epidemia de sobredosis","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Qué hay en tus drogas.,Qué hay en tus drogas.,Qué hay en tus drogas.","lower_bound: 450000, upper_bound: 499999","lower_bound: 1000, upper_bound: 1499",USD,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000345},{""age"":""25-34"",""gender"":""male"",""percentage"":0.162667},{""age"":""65+"",""gender"":""male"",""percentage"":0.025198},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.003707},{""age"":""55-64"",""gender"":""female"",""percentage"":0.038996},{""age"":""18-24"",""gender"":""male"",""percentage"":0.195947},{""age"":""18-24"",""gender"":""female"",""percentage"":0.142185},{""age"":""65+"",""gender"":""female"",""percentage"":0.024868},{""age"":""45-54"",""gender"":""female"",""percentage"":0.040877},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000916},{""age"":""25-34"",""gender"":""female"",""percentage"":0.070916},{""age"":""45-54"",""gender"":""male"",""percentage"":0.076613},{""age"":""35-44"",""gender"":""male"",""percentage"":0.119173},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000593},{""age"":""35-44"",""gender"":""female"",""percentage"":0.052184},{""age"":""55-64"",""gender"":""male"",""percentage"":0.042819},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.0016},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000394}","{""region"":""California"",""percentage"":1}",instagram,"lower_bound: 1000001",es
1139226707321539,490349377808038,"State Representative Justin Holland",2024-05-06,2024-05-06,2024-05-21,"Justin Holland Campaign","Joe Biden’s disastrous open border policies are destroying our nation. Texas is leading the fight to stop him. We are increasing border funding, deporting illegal immigrants, arresting human traffickers, and increasing criminal penalties for drug dealers. We don’t need Washington’s permission to defend our border, and we will do so by implementing President Trump’s strong border policies that protect our communities and keep our families safe.",,,,"lower_bound: 4000, upper_bound: 4999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001233},{""age"":""55-64"",""gender"":""female"",""percentage"":0.16968},{""age"":""35-44"",""gender"":""male"",""percentage"":0.041085},{""age"":""18-24"",""gender"":""male"",""percentage"":0.003698},{""age"":""55-64"",""gender"":""male"",""percentage"":0.08751},{""age"":""65+"",""gender"":""male"",""percentage"":0.092851},{""age"":""45-54"",""gender"":""female"",""percentage"":0.164339},{""age"":""35-44"",""gender"":""female"",""percentage"":0.091208},{""age"":""45-54"",""gender"":""male"",""percentage"":0.071898},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000411},{""age"":""25-34"",""gender"":""male"",""percentage"":0.020131},{""age"":""65+"",""gender"":""female"",""percentage"":0.214462},{""age"":""25-34"",""gender"":""female"",""percentage"":0.029992},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000411},{""age"":""18-24"",""gender"":""female"",""percentage"":0.007806},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000822},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000411},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002054}","{""region"":""Nebraska"",""percentage"":0.000415},{""region"":""Arizona"",""percentage"":0.00083},{""region"":""Ohio"",""percentage"":0.002491},{""region"":""New Jersey"",""percentage"":0.00083},{""region"":""Washington"",""percentage"":0.001245},{""region"":""Texas"",""percentage"":0.966791},{""region"":""Missouri"",""percentage"":0.001245},{""region"":""Michigan"",""percentage"":0.001245},{""region"":""Indiana"",""percentage"":0.001245},{""region"":""Virginia"",""percentage"":0.000415},{""region"":""Tennessee"",""percentage"":0.001245},{""region"":""Pennsylvania"",""percentage"":0.00083},{""region"":""Mississippi"",""percentage"":0.001245},{""region"":""Maryland"",""percentage"":0.00083},{""region"":""Illinois"",""percentage"":0.00083},{""region"":""South Dakota"",""percentage"":0.000415},{""region"":""Kansas"",""percentage"":0.000415},{""region"":""New York"",""percentage"":0.00166},{""region"":""Georgia"",""percentage"":0.00166},{""region"":""Washington, District of Columbia"",""percentage"":0.000415},{""region"":""California"",""percentage"":0.002076},{""region"":""Arkansas"",""percentage"":0.00083},{""region"":""New Mexico"",""percentage"":0.000415},{""region"":""Massachusetts"",""percentage"":0.00083},{""region"":""Louisiana"",""percentage"":0.001245},{""region"":""Colorado"",""percentage"":0.00166},{""region"":""Idaho"",""percentage"":0.00083},{""region"":""Florida"",""percentage"":0.000415},{""region"":""Alaska"",""percentage"":0.00083},{""region"":""Utah"",""percentage"":0.000415},{""region"":""North Carolina"",""percentage"":0.00166},{""region"":""Oklahoma"",""percentage"":0.002491}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
